Topic	PC	Keywords	Text	label	tweet
5.0	0.1205	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['prueba', 'manipular', 'autentico', 'tradicional', 'monopolio', 'informacion', 'ventaja', 'movimiento', 'politico', 'surgir', 'alternativa', 'establecido']	@user52	Una prueba más de que los ciudadanos ya no se dejan manipular, que prefieren lo auténtico y que los medios tradicionales ya no tienen el monopolio de la información. . Una ventaja para los movimientos políticos que surgen como alternativa al poder establecido 💪🇪🇸
6.0	0.1133	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['perder', 'entrevista', 'labor', 'comision', 'mixto', 'rtve', 'puro', 'propaganda']	@user52	"📺 No os perdáis esta entrevista de @user a @user en @user sobre TVE y la labor de @user en la Comisión Mixta de RTVE:. ➡️ ""La gente cuando ve TVE se da cuenta de que es pura propaganda""."
4.0	0.1114	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['beneficiario', 'retirada', 'publicidad', 'rtve', 'atresmedia', 'mediaset', 'declarar', 'beneficio', 'millonario', 'negar', 'español', 'cargo', 'financiar', 'peaje', 'grupo', 'continuar', 'oro']	@user52	4⃣ Los grandes beneficiarios de la retirada de la publicidad en RTVE han sido Atresmedia y Mediaset, que declaran beneficios millonarios año tras año. . En [POLITICAL_PARTY] nos negamos a que los españoles se hagan cargo de financiar el peaje para que estos grupos continúen haciéndose de oro.
9.0	0.1349	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['autonomo', 'empresario', 'toledo', 'sufrir', 'nefasto', 'gestion', 'partida', 'doble', 'page', 'reunir', 'federacion', 'empresarial', 'toledano', 'analizar', 'magnitud', 'real', 'crisis', 'reivindicacion']	@user52	Los autónomos y pequeños empresario de Toledo están sufriendo la nefasta gestión del [POLITICAL_PARTY] por partida doble: la de Sánchez y la de Page. En @user nos hemos reunido con la Federación Empresarial Toledana para analizar la magnitud real de la crisis y sus reivindicaciones.
6.0	0.1014	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['convertir', 'aparato', 'propaganda', 'gobierno', 'cajero', 'automatico', 'amiguete', 'comision', 'control', 'rtve', 'alertar', 'negocio', 'montar', 'torno', 'produccion', 'externo', 'serie', 'programa', 'cadena', 'publico']	@user52	📺💰 Han convertido TVE en un aparato de propaganda del Gobierno y también en un cajero automático para sus amiguetes. 🏛 Hoy, en la Comisión de Control de RTVE, he alertado del negocio que han montado en torno a la producción externa de series y programas de la cadena pública.
5.0	0.1165	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['instrumento', 'promocionar', 'españa', 'servir', 'español', 'blanquear', 'publicidad', 'enemigo', 'entrevista', 'arnaldo', 'otegi', 'capitulo', 'negro', 'historia', 'señora', 'mateo', 'cancelar']	@user52	TVE debería ser un instrumento para promocionar a España y servir a los españoles, no para blanquear y dar publicidad a sus enemigos. La entrevista a Arnaldo Otegi será uno de los capítulos más negros de la historia de TVE. . Señora Mateo, está a tiempo de cancelarla.
13.0	0.1519	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['escaño', 'obtener', 'toledo', 'perder', 'obtener', 'escaño', 'provincia', 'manchego', 'izquierda', 'perder', 'mayoria', 'castilla', 'mancha', 'explicar']	@user52	📺 El escaño que obtuvo [POLITICAL_PARTY] el #28A en Toledo hizo que Podemos perdiese el suyo. Si el #10N [POLITICAL_PARTY] obtiene escaños en todas las provincias manchegas, la izquierda perderá su mayoría en Castilla La Mancha. . Así lo he explicado esta mañana en @user . ⬇ HILO ⬇
0.0	0.1412	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['urgir', 'consejo', 'administracion', 'defender', 'plan', 'estrategico', 'encaminar', 'impulsar', 'television', 'publico', 'filosofia', 'patriotico', 'español', 'sentar', 'orgulloso', 'plan', 'defender', 'contemplar']	@user52	📺🇪🇸 Urge tener un nuevo Consejo de Administración de TVE que defienda un plan estratégico encaminado a impulsar una televisión pública con una filosofía patriótica de la que todos los españoles se sientan orgullosos. El plan para TVE que defenderá [POLITICAL_PARTY] contempla:. ⬇ HILO ⬇
3.0	0.16	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['informacion', 'facilitado', 'personal', 'sanitario', 'permanente', 'contacto', 'mano', 'realidad', 'enfrentar', 'producir', 'masificacion', 'hospital', 'toledo', 'hospital', 'virgen', 'salud']	@user52	Según información facilitada por el personal sanitario, con el que estamos en permanente contacto para saber de primera mano la realidad a la que nos enfrentamos, se está produciendo una masificación en los hospitales de Toledo, sobre todo en el Hospital Virgen de la Salud.
8.0	0.1395	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['españa', 'periodista', 'acosar', 'compañero', 'profesion', 'disentir', 'discurso', 'izquierda', 'periodista', 'bastar', 'cara', 'defensa', 'periodismo', 'leal', 'españa', 'libre', 'imposicion', 'progre']	@user52	En España hay periodistas que son acosados por sus propios compañeros de profesión por disentir del discurso único de la izquierda. Por fin hay periodistas que dicen basta y dan la cara por la defensa de un periodismo leal a España y libre de imposiciones progres 👏👏👏
11.0	0.099	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['soir', 'causante', 'toledo', 'tierra', 'seco', 'estafar', 'campo', 'inocular', 'egoismo', 'autonomico', 'justificar', 'desastroso', 'politica', 'agua', 'plantar', 'cara', 'defeder', 'plan', 'hidrologico', 'nacional']	@user52	Sois, junto al [POLITICAL_PARTY], los causantes de que Toledo sea una tierra seca. Habéis estafado a la gente del campo y le habéis intentado inocular egoísmo autonómico para justificar vuestra desastrosa política del agua. En [POLITICAL_PARTY] os plantaremos cara y defederemos un Plan Hidrológico Nacional.
6.0	0.1025	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['perdida', 'millon', 'euro', 'español', 'convertir', 'pagador', 'forzoso', 'sexto', 'deficitario', 'audiencia', 'pregunta', 'rosa', 'maria', 'mateo', 'registrar', 'congreso']	@user52	"📉 TVE cerró 2019 con pérdidas de casi 30 millones de euros. Los españoles nos hemos convertido en los pagadores forzosos de una ""Sexta"" deficitaria y sin audiencia. ❓ Estas son algunas de las preguntas a Rosa María Mateo que hemos registrado hoy en el Congreso. ⬇⬇⬇"
11.0	0.097	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['controlar', 'hijo', 'apreciar', 'familia', 'dimitir', 'amenaza', 'recibir', 'concejal', 'cervera', 'monte', 'miedo', 'denunciar', 'dimitir']	@user52	“Controlaremos a sus hijos. Si aprecia a su familia, dimita”. Esta es la amenaza que ha recibido nuestro concejal de Cervera de los Montes. Moisés, es de [POLITICAL_PARTY] y en [POLITICAL_PARTY] no tenemos miedo a nada ni a nadie. Lo ha denunciado y por supuesto no dimitirá 💪🇪🇸
12.0	0.1224	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['motivo', 'respuesta', 'considerar', 'aplicacion', 'ley', 'programa', 'educativo', 'programa', 'skolae', 'navarra', 'traducir', 'menor', 'edad', 'acceder', 'conocimiento', 'consentimiento', 'padre', 'practica', 'informacion', 'contenido', 'sexual']	@user52	2. El motivo de la respuesta: desde [POLITICAL_PARTY] consideramos que la aplicación de leyes y programas educativos, como el programa Skolae en Navarra, se traduce en que menores de edad acceden, sin conocimiento y consentimiento de los padres, a prácticas e información de contenido sexual.
6.0	0.108	congreso, acuerdo, presidente, comision, ministro, europeo, europa, pleno, presentar, diputado, fondo, grupo, ministra, gobierno, propuesta, reunion, mesa, consejo, control, portavoz	['direccion', 'informacion', 'actualidad', 'nombrar', 'enric', 'hernandez', 'maximo', 'responsable', 'maniobra', 'controlar', 'registrar', 'pregunta', 'congreso', 'rosa', 'maria', 'mateo', 'explicar', 'fechoria']	@user52	📺🇪🇸 Crear la Dirección de Información y Actualidad y nombrar a Enric Hernández como máximo responsable es otra maniobra de Pedro Sánchez para controlar aún más TVE. Hoy he registrado 4 preguntas en el Congreso para que al menos Rosa María Mateo tenga que explicar su fechoría.
9.0	0.0977	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['seseña', 'preocupacion', 'vecino', 'español', 'pueblo', 'principal', 'victima', 'sistema', 'autonomico', 'politico', 'espalda', 'diario', 'eleccion', 'castilla', 'mancha', 'responder']	@user52	En Seseña, junto a @user y @user conociendo las preocupaciones de sus vecinos. Los españoles de los pueblos son las principales víctimas del sistema autonómico. Sus políticos les dan la espalda a diario. Cuando haya elecciones en Castilla La Mancha, les responderán.
5.0	0.1183	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['batalla', 'cultural', 'institucion', 'facil', 'diputado', 'novato', 'procedimiento', 'camara', 'fundamental', 'esencial', 'batalla', 'equivocar', 'aprender', 'levantar', 'ayudar']	@user52	Dar la batalla cultural en las instituciones no es fácil. Para un diputado novato, conocer los procedimientos de la Cámara es fundamental y para ello personas como @user son esenciales. En esta batalla nos equivocamos, aprendemos, nos levantamos y ayudamos juntos 💪🇪🇸
9.0	0.1241	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['experto', 'video', 'costar', 'dinero', 'agencia', 'comunicacion', 'difundir', 'bot', 'calidad', 'perdido', 'progre']	@user52	"Que dice un experto de no sé qué que nuestros vídeos cuestan mucho dinero, que los realiza una agencia de comunicación y que se difunden gracias a ""bots de calidad"". ¡Qué perdidos están los progres! 😂"
0.0	0.1284	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['solicitar', 'ministerio', 'transporte', 'movilidad', 'agenda', 'urbano', 'contrato', 'condicion', 'concesion', 'linea', 'vac', 'condicion', 'prorroga', 'grupo', 'samar', 'deficiencia', 'sufrir', 'habitualmente', 'viajero']	@user52	📋 También hemos solicitado al Ministerio de Transportes, Movilidad y Agenda Urbana el contrato con las condiciones de la concesión de la línea VAC-087 y las condiciones de su prórroga con el Grupo Samar ante las deficiencia que sufren habitualmente los viajeros. 📢 [#POLITICAL_PARTY]
13.0	0.1078	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['toledo', 'demostrar', 'voto', 'lograr', 'escaño', 'vencer', 'alberto', 'romero', 'demostrar', 'eleccion', 'local', 'autonomico', 'españa', 'vivo']	@user52	📹 En Toledo hemos demostrado que el voto a [POLITICAL_PARTY] logra que Podemos no consiga su escaño y que vencer al [POLITICAL_PARTY] es posible. El 26 de mayo, @user y Alberto Romero lo volverán a demostrar en las elecciones locales y autonómicas gracias a la #EspañaViva 💪🇪🇸
8.0	0.113	mujer, violencia, hombre, odio, joven, niño, sufrir, menor, cara, genero, escribir, condenar, miedo, voz, denunciar, libre, machista, matar, pena, discurso	['moral', 'victoria', 'ganar', 'pretender', 'joven', 'esfuerzo', 'familia', 'tradicion', 'patria', 'libre', 'feminismo', 'multiculturalismo', 'ecologismo', 'greta', 'libertad', 'basado', 'puro', 'deseo', 'resolver']	@user52	Moral de victoria. Ganaremos. Han pretendido hacer creer a los jóvenes que sin esfuerzo, sin familia, sin tradición y sin patria serían libres. Que el feminismo, el multiculturalismo, el ecologismo de Greta y la libertad basada en el puro deseo les iba a resolver sus problemas.
5.0	0.1147	perder, noticia, palabra, debate, sacar, mentira, verguenza, razon, foto, servir, valer, duda, idea, demostrar, faltar, red, prensa, diario, informacion, publicar	['continuar', 'lunes', 'escrito', 'administradora', 'razon', 'ocultar', 'bandera', 'españa', 'proyectar', 'puerta', 'sol', 'plano', 'corto', 'flor', 'cadena', 'privado', 'destacar']	@user52	En 2021 continuaremos y el lunes preguntaremos por escrito a la Administradora Única por:. 1⃣ La razones por las que se ocultó la bandera de España que se proyectaba en la Puerta del Sol, utilizando planos cortos y flores, mientras en las cadenas privadas sí se destacaba.
0.0	0.2143	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['restriccion', 'movilidad', 'provincia', 'plan', 'nacional', 'ayuda', 'directo', 'autonomo', 'empresario', 'español', 'afectado', 'restriccion', 'creacion', 'epigrafe', 'especifico', 'sistema', 'tributario', 'recuerdo', 'turistico']	@user52	@user 1/2. ✅ Fin de las restricciones de movilidad entre provincias. ✅ Plan nacional de ayudas directas a autónomos y empresarios españoles afectados por las restricciones. ✅ Creación de un epígrafe específico en el sistema tributario para los comercios de recuerdos turísticos.
0.0	0.1095	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['fuensalida', 'iante', 'artesano', 'apuntar', 'frase', 'gobierno', 'ayudar', 'mano', 'proveedor', 'aplazar', 'pago', 'taller', 'convertir', 'museo']	@user52	"En Fuensalida, junto a @user y @user, conociendo los problemas de sus comerciantes y artesanos. Me apunto dos frases:. ""El Gobierno no nos ha ayudado. Solo nos han echado una mano los proveedores, aplazando pagos"". ""No quiero que mi taller se convierta en un museo""."
